"ID","Sexe","condition","birthdate","parent","prop.lg","prop.lg.mat","prop.lg.pat","prop.ad.nid","epm1.ordre","epm1.n.essais","epm1.essai2","epm1.feces","epm1.poids","epm1.date","of1.ordre","of1.feces","of1.date","dlb1.ordre","dlb1.feces","epm2.ordre","epm2.feces","epm2.date","pm2.poids","of2.ordre","of2.feces","dlb2.ordre","dlb2.feces","X","session","pup","back_out","noze_out","tail1_out","tail2_out","dist_cm_back","lat_nose","lat_eye","lat_back","lat_tail1","lat_tail2","nb_out_nose","nb_out_eyeR","nb_out_eyeL","nb_out_back","duree_central","entrees_central","dist_cm_back_central","duree_cote_porte","dist_cm_back_cote_porte","duree_cote_opp_porte","dist_cm_back_cote_opp_porte","nb_rear","video"
"M3_1","m","M","14/03/22","M3",0.140625,0.140625,0,0.59375,"6",1,"na",0,9.41,"18/04/22",6,4,"19/04/22",6,1,"7","0","15/05/22","15.05",4,"3",1,0,285,"2",1,126.64,148.08,118.68,116.88,700.507403980573,5.76,5.88,6.6,7.32,7.52,16,9,11,11,3.76,7,80.2245179821642,76.64,242.825052064087,51.08,225.83646762384,12,"DLB_2_M3_1"
"M4_5","m","M","03/04/22","M4",0.166666667,0.166666667,0,0.635416667,"3",1,"na",1,10.08,"10/05/22",6,5,"11/05/22",8,1,"04/07/25","xx","03/06/22","15.37",2,"8",1,3,25,"2",5,94.4,95.8,83.04,95.08,563.994928095759,20.32,20.4,20.88,25.04,25.2,20,14,12,8,1.12,3,28.7905153915673,59.32,222.811233161705,27.08,169.512700830712,12,"DLB_2_M4_5"
"M4_4","m","M","03/04/22","M4",0.166666667,0.166666667,0,0.635416667,"6",1,"na",1,10.45,"10/05/22",8,7,"11/05/22",6,0,"05/08/25","xx","03/06/22","15.44",5,"4",5,8,27,"2",4,107.8,124.32,61.92,55.24,428.652565995593,0.6,0.68,2.96,8.64,9.04,26,18,16,15,2.2,3,42.4260448570079,107.2,263.122575155054,6.72,61.0802448577483,17,"DLB_2_M4_4"
"M4_2","m","M","03/04/22","M4",0.166666667,0.166666667,0,0.635416667,"4",1,"na",1,9.43,"10/05/22",1,9,"11/05/22",2,0,"3","3","03/06/22","12.9",3,"6",4,4,23,"2",2,95.08,148.48,75.72,75.04,367.533309129497,2.36,73.48,76.32,78.84,79,73,10,9,11,0.08,1,2.69330077367492,69.64,203.682056010637,27.72,93.4678452945473,23,"DLB_2_M4_2"
"M4_5","m","M","03/04/22","M4",0.166666667,0.166666667,0,0.635416667,"3",1,"na",1,10.08,"10/05/22",6,5,"11/05/22",8,1,"04/07/25","xx","03/06/22","15.37",2,"8",1,3,130,"1",5,76.64,83.88,60.72,59.36,467.018727102629,20.48,20.56,20.88,21.36,21.4,16,9,9,6,1.4,5,31.4608063992483,48.92,201.504558703577,14.24,98.4884198097771,5,"DLB_1_M4_5"
"M4_3","f","M","03/04/22","M4",0.166666667,0.166666667,0,0.635416667,"9",1,"na",1,9.45,"10/05/22",9,2,"11/05/22",9,0,"9","2","03/06/22","12.78",9,"2",8,0,138,"1",3,182.96,156.48,181.56,173.72,615.565124901714,3.92,4.08,4.56,5.36,5.64,14,10,9,5,3.36,5,71.7065447804811,54.96,219.628339890719,103.4,172.286416892604,14,"DLB_1_M4_3"
"M4_4","m","M","03/04/22","M4",0.166666667,0.166666667,0,0.635416667,"6",1,"na",1,10.45,"10/05/22",8,7,"11/05/22",6,0,"05/08/25","xx","03/06/22","15.44",5,"4",5,8,148,"1",4,139.2,145.88,135.52,135.36,630.733547876843,54.76,54.88,57,58.88,59.36,14,12,11,6,1.24,3,32.5857567580161,54.08,256.795761865645,79.72,191.977302911477,19,"DLB_1_M4_4"
"M4_2","m","M","03/04/22","M4",0.166666667,0.166666667,0,0.635416667,"4",1,"na",1,9.43,"10/05/22",1,9,"11/05/22",2,0,"3","3","03/06/22","12.9",3,"6",4,4,137,"1",2,71.04,132.28,66.8,66.08,568.08540792625,0.4,0.48,4.12,6.08,6.2,22,10,12,7,1,4,44.2605868657659,44.48,223.573276308139,19.88,117.792595637312,8,"DLB_1_M4_2"
"M4_6","m","M","03/04/22","M4",0.166666667,0.166666667,0,0.635416667,"5",1,"na",2,12.41,"10/05/22",5,6,"11/05/22",3,0,"2","2","03/06/22","17.42",4,"6",2,0,147,"1",6,53.92,64.36,47.04,47.24,213.555145316398,7.2,7.28,7.68,8.52,8.64,10,6,7,4,0.24,1,4.84734528125771,53.88,130.673254887735,3.6,39.8004103672238,5,"DLB_1_M4_6"
"M4_1","m","M","03/04/22","M4",0.166666667,0.166666667,0,0.635416667,"2",1,"na",1,12.77,"10/05/22",3,10,"11/05/22",4,0,"6","0","03/06/22","14.27",1,"6",3,0,297,"2",1,221.96,204.28,204.96,194.24,1199.95863186053,5.12,0.04,0.04,0.04,0.16,29,17,18,11,31.24,22,303.581294580475,110.76,456.995002835559,61.44,197.264596108639,25,"DLB_2_M4_1"
"M4_6","m","M","03/04/22","M4",0.166666667,0.166666667,0,0.635416667,"5",1,"na",2,12.41,"10/05/22",5,6,"11/05/22",3,0,"2","2","03/06/22","17.42",4,"6",2,0,390,"2",6,79.44,127.92,63.56,70.56,328.007735953284,0.4,0.12,27.36,28.08,30.64,8,5,5,6,0.72,2,29.1425999304727,50.88,129.419042420965,32.12,108.499945027311,14,"DLB_2_M4_6"
"M4_9","m","M","03/04/22","M4",0.166666667,0.166666667,0,0.635416667,"8",1,"na",0,11.29,"10/05/22",4,8,"11/05/22",1,4,"1","0","03/06/22","15.46",6,"7",6,5,300,"2",9,79.4,98.32,55.64,53.72,323.942395118915,0.04,0.12,0.36,2.16,2.2,15,8,7,10,0,0,0,58.44,172.465404370652,26.92,91.7930273898259,18,"DLB_2_M4_9"
"M4_9","m","M","03/04/22","M4",0.166666667,0.166666667,0,0.635416667,"8",1,"na",0,11.29,"10/05/22",4,8,"11/05/22",1,4,"1","0","03/06/22","15.46",6,"7",6,5,142,"1",9,162.88,141.08,160.32,156.6,717.696095315699,0.56,0.72,1.04,2.4,2.68,21,12,12,6,8.36,9,75.0055329702384,119.76,353.304592134078,14.2,123.416538284077,12,"DLB_1_M4_9"
"M4_3","f","M","03/04/22","M4",0.166666667,0.166666667,0,0.635416667,"9",1,"na",1,9.45,"10/05/22",9,2,"11/05/22",9,0,"9","2","03/06/22","12.78",9,"2",8,0,26,"2",3,141.56,146.28,133.56,288.04,750.721319941796,15.72,15.76,16,18.16,18.2,19,11,13,8,39.64,6,120.116481413144,77.56,295.922727725468,21.48,121.274187540147,13,"DLB_2_M4_3"
"M4_1","m","M","03/04/22","M4",0.166666667,0.166666667,0,0.635416667,"2",1,"na",1,12.77,"10/05/22",3,10,"11/05/22",4,0,"6","0","03/06/22","14.27",1,"6",3,0,129,"1",1,241.52,216.12,228.08,232.24,1021.66757776901,9.68,9.8,10.04,10.52,11.32,20,10,11,9,5.32,14,146.357101253922,86.24,357.934857212983,138.84,272.407697786375,17,"DLB_1_M4_1"
"M4_7","f","M","03/04/22","M4",0.166666667,0.166666667,0,0.635416667,"1",1,"na",0,10.86,"10/05/22",7,0,"11/05/22",5,0,"11","1","03/06/22","12.67",7,"2",7,0,135,"1",7,151.16,155.4,123.2,117.4,593.631629517961,25.12,25.36,25.84,27.04,27.44,14,7,6,5,1,5,27.5007120213173,58.76,193.655609694338,83.12,199.621208026932,14,"DLB_1_M4_7"
"M4_8","f","M","03/04/22","M4",0.166666667,0.166666667,0,0.635416667,"7",1,"na",1,10.33,"10/05/22",2,6,"11/05/22",7,0,"10","0","03/06/22","14.8",8,"5",9,6,22,"2",8,62.96,97.92,52.44,295.6,353.580385215419,16.52,16.56,17.28,19.2,19.72,18,12,13,6,1.92,5,46.712267219869,47.24,134.686478596033,23.68,84.4868538164329,13,"DLB_2_M4_8"
"M4_8","f","M","03/04/22","M4",0.166666667,0.166666667,0,0.635416667,"7",1,"na",1,10.33,"10/05/22",2,6,"11/05/22",7,0,"10","0","03/06/22","14.8",8,"5",9,6,131,"1",8,60,109.48,57.96,56.64,468.652231056745,10.12,32.88,33.44,34.48,34.48,16,9,9,5,4.48,5,62.5148838715851,33.16,151.370254317436,15.32,125.099485633615,7,"DLB_1_M4_8"
"M4_7","f","M","03/04/22","M4",0.166666667,0.166666667,0,0.635416667,"1",1,"na",0,10.86,"10/05/22",7,0,"11/05/22",5,0,"11","1","03/06/22","12.67",7,"2",7,0,24,"2",7,130.04,142.2,111.04,110.28,693.515957538817,4,4.12,6.6,7.8,7.96,21,12,13,7,6.36,7,58.9717170425063,85.8,311.106702108736,28.24,185.166734647928,31,"DLB_2_M4_7"
"M5_1","f","M","16/04/22","M5",0.140625,0.140625,0,0.697916667,"3",1,"na",NA,8.52,"23/05/22",2,8,"24/05/22",3,7,"02/05/25","x2","15/06/22","9.16",4,"6",1,0,306,"2",1,53.92,93.04,48.88,38.04,201.2513456173,0.2,0.24,2.16,2.4,2.68,14,12,13,6,1,2,34.8408695018816,44.4,76.2428889275281,16.04,44.3967505788883,4,"DLB_2_M5_1"
"M5_1","f","M","16/04/22","M5",0.140625,0.140625,0,0.697916667,"3",1,"na",NA,8.52,"23/05/22",2,8,"24/05/22",3,7,"02/05/25","x2","15/06/22","9.16",4,"6",1,0,139,"1",1,126.4,124.88,121.16,117.88,781.608932859945,2.44,2.48,2.76,4,4.56,25,14,13,9,3.68,10,123.990648974635,73,192.541802401243,36.84,248.777153014104,16,"DLB_1_M5_1"
"M5_2","m","M","16/04/22","M5",0.140625,0.140625,0,0.697916667,"6",1,"na",1,8.43,"23/05/22",6,4,"24/05/22",1,6,"7","3","15/06/22","10.36",7,"6",7,0,301,"2",2,49.44,82.08,46.96,45.48,291.835012562708,10.12,10.24,11.2,11.8,12.8,11,9,9,4,0.64,3,19.6964399026177,28,96.9453436587438,18.64,93.2374076498384,4,"DLB_2_M5_2"
"M5_7","f","M","16/04/22","M5",0.140625,0.140625,0,0.697916667,"2",1,"na",7,8.46,"23/05/22",4,5,"24/05/22",5,5,"1","4","15/06/22","10.77",2,"7",4,1,313,"2",7,39.96,64.28,32.72,33.12,184.031765080323,2.6,2.76,5.28,7.8,7.84,15,8,7,5,0,0,0,32.04,100.100853068048,11.28,46.4190171566342,2,"DLB_2_M5_7"
"M5_3","m","M","16/04/22","M5",0.140625,0.140625,0,0.697916667,"5",1,"na",2,9.27,"23/05/22",5,5,"24/05/22",7,1,"6","6","15/06/22","13.85",6,"3",5,2,307,"2",3,45.72,76.52,42.28,39.68,163.183094066221,25.4,25.56,36.68,38.88,38.96,16,6,5,3,1.32,1,17.9375945660532,26.52,60.2699890503552,22.56,64.6898759103993,3,"DLB_2_M5_3"
"M5_2","m","M","16/04/22","M5",0.140625,0.140625,0,0.697916667,"6",1,"na",1,8.43,"23/05/22",6,4,"24/05/22",1,6,"7","3","15/06/22","10.36",7,"6",7,0,38,"1",2,95.16,145.8,88.48,88.64,492.978258159736,1.48,1.52,1.88,3.64,3.72,21,13,13,9,2.36,3,46.3556297057704,73.44,163.911047024497,30.32,154.984539082934,11,"DLB_1_M5_2"
"M5_3","m","M","16/04/22","M5",0.140625,0.140625,0,0.697916667,"5",1,"na",2,9.27,"23/05/22",5,5,"24/05/22",7,1,"6","6","15/06/22","13.85",6,"3",5,2,160,"1",3,79.2,114.04,69.04,67.16,524.117515286537,28.64,28.72,29.04,32.12,33.12,18,12,11,10,2.48,6,56.5831592163863,50.76,172.911884487292,20.64,137.107040348194,12,"DLB_1_M5_3"
"M5_6","f","M","16/04/22","M5",0.140625,0.140625,0,0.697916667,"4",1,"na",2,8.3,"23/05/22",3,8,"24/05/22",4,3,"3","2","15/06/22","10.81",3,"4",3,0,163,"1",6,116.68,131,110.4,108.64,701.722783437398,35.64,35.72,35.96,38.12,38.64,23,13,13,11,15,9,81.2350917856687,60.04,277.285309587124,29,158.002944755942,9,"DLB_1_M5_6"
"M5_6","f","M","16/04/22","M5",0.140625,0.140625,0,0.697916667,"4",1,"na",2,8.3,"23/05/22",3,8,"24/05/22",4,3,"3","2","15/06/22","10.81",3,"4",3,0,64,"2",6,89,111.28,82.76,83.36,416.46744281982,2.32,2.44,4.36,5.2,5.32,16,10,10,11,2.84,5,43.097732721704,63.16,192.82445365368,12.32,62.2018115956679,12,"DLB_2_M5_6"
"M5_7","f","M","16/04/22","M5",0.140625,0.140625,0,0.697916667,"2",1,"na",7,8.46,"23/05/22",4,5,"24/05/22",5,5,"1","4","15/06/22","10.77",2,"7",4,1,156,"1",7,97.76,91,95.84,92.6,676.586521238337,8.92,8.96,9.16,9.48,9.76,15,9,10,4,2.92,5,78.8695359471699,53.24,186.074211189742,35.96,238.316623156298,9,"DLB_1_M5_7"
"M5_5","m","M","16/04/22","M5",0.140625,0.140625,0,0.697916667,"1",1,"na",8,8.88,"23/05/22",1,6,"24/05/22",2,0,"8","2","15/06/22","12.8",5,"6",6,2,152,"1",5,69.16,78.16,66.24,65.84,404.425795321093,14.32,14.4,14.64,15.12,15.56,24,7,8,4,0.76,2,12.1942838817624,26.88,141.974163435742,15.16,112.339668772874,4,"DLB_1_M5_5"
"M5_5","m","M","16/04/22","M5",0.140625,0.140625,0,0.697916667,"1",1,"na",8,8.88,"23/05/22",1,6,"24/05/22",2,0,"8","2","15/06/22","12.8",5,"6",6,2,302,"2",5,71.84,82,64.44,66.92,207.381622472455,11,0.12,14.36,17.4,17.68,7,5,6,2,1.84,3,42.3403880872454,22.64,57.5195473090975,45.6,65.824334476765,3,"DLB_2_M5_5"
"M5_4","f","M","16/04/22","M5",0.140625,0.140625,0,0.697916667,"7",1,"na",3,8.53,"23/05/22",7,9,"24/05/22",6,3,"4","1","15/06/22","12.36",1,"0",2,1,149,"1",4,26.12,44.08,14.52,14.48,156.216182905772,33,33.2,34.36,42.84,42.96,7,4,5,4,0.68,1,11.1691341297257,31.8,73.5270026864058,3.4,40.4354172745819,1,"DLB_1_M5_4"
"M5_4","f","M","16/04/22","M5",0.140625,0.140625,0,0.697916667,"7",1,"na",3,8.53,"23/05/22",7,9,"24/05/22",6,3,"4","1","15/06/22","12.36",1,"0",2,1,299,"2",4,9.8,34.32,6.72,6.8,33.3034359183032,9.72,9.84,23.08,26.24,26.44,8,3,3,1,0,0,0,16.48,33.3034359183032,0,0,0,"DLB_2_M5_4"
"M6_2","m","M","11/07/22","M6",0.057291667,0.057291667,0,0.473958333,"6",1,"na",3,7.11,"16/08/22",5,5,"17/08/22",4,5,"5","1","09/09/22","9.06",3,"4",1,0,166,"1",2,145.56,157.56,137.16,127.36,919.286169946968,0.96,1.04,2.2,2.72,2.76,33,19,19,11,7.24,10,122.80949680904,119.44,419.17121627054,12.64,143.571083568625,26,"DLB_1_M6_2"
"M6_3","f","M","11/07/22","M6",0.057291667,0.057291667,0,0.473958333,"1",1,"na",1,7.75,"16/08/22",1,4,"17/08/22",1,1,"1","0","09/09/22","8.59",2,"5",4,1,13,"1",3,103.44,231.92,94.08,90.4,869.773844152135,5,5,5.24,5.48,5.52,19,20,18,13,5.48,10,140.95430330571,64.04,328.257529064495,24.12,161.614024462811,19,"DLB_1_M6_3"
"M6_3","f","M","11/07/22","M6",0.057291667,0.057291667,0,0.473958333,"1",1,"na",1,7.75,"16/08/22",1,4,"17/08/22",1,1,"1","0","09/09/22","8.59",2,"5",4,1,314,"2",3,28.52,99,26.68,23.48,125.409099010542,18.44,18.84,49.6,50.36,50.48,12,8,14,4,0.36,1,8.89498146866995,34.84,74.1154096238418,4.44,10.995538062249,0,"DLB_2_M6_3"
"M6_2","m","M","11/07/22","M6",0.057291667,0.057291667,0,0.473958333,"6",1,"na",3,7.11,"16/08/22",5,5,"17/08/22",4,5,"5","1","09/09/22","9.06",3,"4",1,0,325,"2",2,64.28,121.28,59.64,58.48,433.016702733927,2.56,2.68,3.44,5.44,5.6,21,13,13,8,3.4,4,59.8219705847709,53.4,190.786915614405,13.36,93.9043465169052,18,"DLB_2_M6_2"
"M6_1","f","M","11/07/22","M6",0.057291667,0.057291667,0,0.473958333,"8",1,"na",2,8.7,"16/08/22",2,5,"17/08/22",3,0,"8","1","09/09/22","14.24",7,"10",7,1,322,"2",1,29.6,55.64,24.48,23.96,96.9015564723646,2,2.6,5.8,8.16,8.28,12,5,4,2,0.64,1,6.52779566085042,19,41.5672242686248,7.72,10.1346688307719,1,"DLB_2_M6_1"
"M6_8","f","M","11/07/22","M6",0.057291667,0.057291667,0,0.473958333,"7",1,"na",1,8.53,"16/08/22",7,4,"17/08/22",8,2,"3","2","09/09/22","10.62",4,"6",2,0,323,"2",8,12.88,56.2,8,6.76,85.8422121142694,0.84,1,3.8,6.52,10.8,19,4,4,2,0.72,1,18.8003876273804,11.44,34.9887928177523,2.68,11.014839078579,2,"DLB_2_M6_8"
"M6_6","f","M","11/07/22","M6",0.057291667,0.057291667,0,0.473958333,"2",1,"na",1,8.51,"16/08/22",3,4,"17/08/22",2,1,"6","0","09/09/22","9.31",5,"4",6,1,153,"1",6,65.12,75.56,58.92,55,583.597540401486,7.44,7.48,7.8,8.28,8.28,28,15,15,8,2.24,7,61.861600734179,42.8,230.111945218635,16.52,127.32389262564,13,"DLB_1_M6_6"
"M6_7","f","M","11/07/22","M6",0.057291667,0.057291667,0,0.473958333,"4",1,"na",1,9.01,"16/08/22",6,4,"17/08/22",5,0,"4","0","09/09/22","12.46",1,"2",5,1,319,"2",7,77.16,139.52,68.2,66.84,449.982205666753,0.44,2.48,24.32,24.48,24.52,16,13,14,8,3.08,7,83.6070729282975,59.4,148.488196357653,20.16,98.8155485839079,15,"DLB_2_M6_7"
"M6_4","f","M","11/07/22","M6",0.057291667,0.057291667,0,0.473958333,"0",1,"na",2,10.94,"16/08/22",8,8,"17/08/22",7,6,"2","2","09/09/22","14.05",6,"4",3,0,317,"2",4,76.48,111.04,72.72,70.28,554.508317503192,1.56,1.76,2.72,4.2,4.28,15,10,12,8,5.28,7,79.101433641803,55.76,210.657992993362,21.52,119.373829006718,10,"DLB_2_M6_4"
"M6_4","f","M","11/07/22","M6",0.057291667,0.057291667,0,0.473958333,"0",1,"na",2,10.94,"16/08/22",8,8,"17/08/22",7,6,"2","2","09/09/22","14.05",6,"4",3,0,164,"1",4,101.84,116.88,92.32,92.68,770.62566692309,6,6.16,6.72,7.16,7.2,23,17,17,13,4.8,11,113.96419063531,53.36,283.82870750031,38.72,174.998733346424,18,"DLB_1_M6_4"
"M6_6","f","M","11/07/22","M6",0.057291667,0.057291667,0,0.473958333,"2",1,"na",1,8.51,"16/08/22",3,4,"17/08/22",2,1,"6","0","09/09/22","9.31",5,"4",6,1,318,"2",6,113.24,140.52,108.04,105.04,742.769432756214,13.72,14.28,17.48,18.28,18.4,19,12,11,9,6.8,12,101.29592720084,57.88,279.157107764141,30.28,146.869229590716,31,"DLB_2_M6_6"
"M6_1","f","M","11/07/22","M6",0.057291667,0.057291667,0,0.473958333,"8",1,"na",2,8.7,"16/08/22",2,5,"17/08/22",3,0,"8","1","09/09/22","14.24",7,"10",7,1,157,"1",1,37.8,49.32,33.68,33.96,396.988475795695,5.84,5.96,6.16,6.6,6.64,15,11,10,5,2.24,5,36.0115960157792,20.6,129.065823451011,11.24,118.048362644547,4,"DLB_1_M6_1"
"M6_8","f","M","11/07/22","M6",0.057291667,0.057291667,0,0.473958333,"7",1,"na",1,8.53,"16/08/22",7,4,"17/08/22",8,2,"3","2","09/09/22","10.62",4,"6",2,0,154,"1",8,111.76,139.16,99.96,97.84,687.829168114202,12.36,12.44,13.24,15.2,15.88,28,20,16,13,1.92,5,44.6193147898235,87.36,339.45164855677,20.08,152.559314953315,21,"DLB_1_M6_8"
"M6_5","m","M","11/07/22","M6",0.057291667,0.057291667,0,0.473958333,"5",1,"na",1,9.44,"16/08/22",4,3,"17/08/22",6,3,"7","1","09/09/22","12.79",8,"4",8,1,63,"2",5,88.64,136.96,82.92,81.8,500.20203544661,5.56,5.6,6.12,6.68,6.84,26,14,16,9,5.72,8,92.6534706348828,53.4,204.833600381615,10.08,52.8444790160885,11,"DLB_2_M6_5"
"M6_5","m","M","11/07/22","M6",0.057291667,0.057291667,0,0.473958333,"5",1,"na",1,9.44,"16/08/22",4,3,"17/08/22",6,3,"7","1","09/09/22","12.79",8,"4",8,1,14,"1",5,96.84,106.8,87.36,79.44,834.102615358961,8.12,8.16,8.64,9.08,9.12,24,16,14,12,9,14,163.928099824917,69.56,359.612729386764,17.12,156.905336470989,34,"DLB_1_M6_5"
"M6_7","f","M","11/07/22","M6",0.057291667,0.057291667,0,0.473958333,"4",1,"na",1,9.01,"16/08/22",6,4,"17/08/22",5,0,"4","0","09/09/22","12.46",1,"2",5,1,150,"1",7,51.32,76.08,46.48,47.44,496.802303004279,5.44,5.52,5.96,6.64,6.68,23,16,14,10,2.48,6,76.3838546631255,31.48,187.233964959995,15.52,86.3399605641726,3,"DLB_1_M6_7"
"M8_1","f","M","17/05/22","M8",0.114583333,0.114583333,0,0.671875,"6",1,"na",1,7.81,"22/06/22",6,6,"23/06/22",5,3,"3","4","18/07/22","9.72",4,"5",9,0,158,"1",1,157.88,152,154.36,141.16,991.575738440016,2.08,2.12,2.44,2.96,3,30,16,18,11,4.36,13,120.666207099007,124.88,453.245239585448,23.2,176.909952891242,35,"DLB_1_M8_1"
"M8_1","f","M","17/05/22","M8",0.114583333,0.114583333,0,0.671875,"6",1,"na",1,7.81,"22/06/22",6,6,"23/06/22",5,3,"3","4","18/07/22","9.72",4,"5",9,0,383,"2",1,58.64,75.72,55.96,55.68,412.280865958673,1,1.12,4.16,5.32,5.36,17,9,11,5,3.16,5,78.110765905599,24.88,113.604736567044,31.68,104.236763892305,6,"DLB_2_M8_1"
"M8_6","m","M","17/05/22","M8",0.114583333,0.114583333,0,0.671875,"8",1,"na",3,8.7,"22/06/22",9,3,"23/06/22",2,3,"6","2","18/07/22","11.46",6,"11",2,0,387,"2",6,26.56,61.24,20.76,20.96,160.882157665928,38.08,38.8,39.88,41.8,41.84,19,8,9,6,1.36,2,20.4944380217217,22.68,60.1367867315624,8.84,43.966889147029,1,"DLB_2_M8_6"
"M8_6","m","M","17/05/22","M8",0.114583333,0.114583333,0,0.671875,"8",1,"na",3,8.7,"22/06/22",9,3,"23/06/22",2,3,"6","2","18/07/22","11.46",6,"11",2,0,155,"1",6,56.4,74.88,50.8,48.04,355.086473528518,8.52,8.64,10.08,12.08,12.36,12,9,9,5,1.48,3,26.291285268633,36.32,167.381360863685,17.2,63.8974367565872,13,"DLB_1_M8_6"
"M8_9","f","M","17/05/22","M8",0.114583333,0.114583333,0,0.671875,"1",1,"na",0,8.35,"22/06/22",1,3,"23/06/22",1,5,"2","0","18/07/22","9.15",5,"3",8,3,389,"2",9,35.28,48.96,33.16,32.56,257.108285930277,9.56,9.76,10.8,11.36,11.4,9,4,5,4,1.48,4,68.0577057286275,15.8,69.9829784467078,20.48,62.4489132485159,3,"DLB_2_M8_9"
"M8_7","m","M","17/05/22","M8",0.114583333,0.114583333,0,0.671875,"9",1,"na",0,9.27,"22/06/22",7,6,"23/06/22",8,1,"7","0","18/07/22","13.8",9,"9",3,1,159,"1",7,94.36,107.88,91.24,86.92,842.846678766696,3.72,3.84,4.36,5.12,5.16,27,14,15,10,8.96,10,142.277284491695,80.8,339.218172717987,21.84,168.834670434833,31,"DLB_1_M8_7"
"M8_8","m","M","17/05/22","M8",0.114583333,0.114583333,0,0.671875,"2",1,"na",1,8.77,"22/06/22",5,3,"23/06/22",3,3,"8","1","18/07/22","12.62",7,"8",4,0,391,"2",8,42.4,89.28,32.4,32.4,233.954894635799,9.2,9.64,19,21.76,21.8,16,12,13,5,0.92,2,25.6782038299647,31.08,93.7893913304337,14.92,58.4234189750285,2,"DLB_2_M8_8"
"M8_4","f","M","17/05/22","M8",0.114583333,0.114583333,0,0.671875,"3",1,"na",1,8.71,"22/06/22",2,4,"23/06/22",4,5,"5","2","18/07/22","10.07",3,"6",5,1,151,"1",4,149.96,235.04,146.96,139.6,1081.27170648096,0.48,8.52,9.04,9.44,9.56,18,13,13,11,8.28,15,166.243764837365,71.96,375.300297026484,52.4,238.402814302201,43,"DLB_1_M8_4"
"M8_5","f","M","17/05/22","M8",0.114583333,0.114583333,0,0.671875,"7",1,"na",2,9.32,"22/06/22",8,5,"23/06/22",7,0,"1","0","18/07/22","10.88",1,"6",6,1,386,"2",5,22.16,39.88,17.2,16.84,190.621806378714,15.8,16.44,17.52,18.28,18.32,7,3,3,3,1.36,4,45.7095633611661,17.08,45.9314940218836,9.56,59.0439662748233,0,"DLB_2_M8_5"
"M8_2","f","M","17/05/22","M8",0.114583333,0.114583333,0,0.671875,"4",1,"na",2,9.62,"22/06/22",4,6,"23/06/22",9,0,"4","2","18/07/22","12.96",2,"4",7,0,165,"1",2,102.8,107.12,100.84,93.56,684.073060844699,8.6,8.72,9.08,9.52,9.56,22,14,11,7,3.04,6,83.3413882064208,75.48,287.735862924696,22.96,140.644547711475,24,"DLB_1_M8_2"
"M8_5","f","M","17/05/22","M8",0.114583333,0.114583333,0,0.671875,"7",1,"na",2,9.32,"22/06/22",8,5,"23/06/22",7,0,"1","0","18/07/22","10.88",1,"6",6,1,162,"1",5,126.28,130.88,121.64,107.24,1080.02971710201,11.56,11.68,12.04,12.4,12.92,37,21,20,16,14.24,18,219.791850424207,83.68,486.074846894899,19.88,149.036103559321,37,"DLB_1_M8_5"
"M8_7","m","M","17/05/22","M8",0.114583333,0.114583333,0,0.671875,"9",1,"na",0,9.27,"22/06/22",7,6,"23/06/22",8,1,"7","0","18/07/22","13.8",9,"9",3,1,388,"2",7,52.64,76.64,46.68,48.16,331.647842261158,7.24,7.36,7.84,8.84,8.92,14,8,9,4,2.36,3,38.5671854219184,27.92,140.697624864468,22.12,87.6603117481007,3,"DLB_2_M8_7"
"M8_8","m","M","17/05/22","M8",0.114583333,0.114583333,0,0.671875,"2",1,"na",1,8.77,"22/06/22",5,3,"23/06/22",3,3,"8","1","18/07/22","12.62",7,"8",4,0,39,"1",8,122.2,134.92,118.88,102.4,822.15021429022,5.04,5.12,6.28,6.96,7.08,35,23,22,13,2.32,9,62.9970506233384,98.2,458.777789140681,14.84,112.325420634676,35,"DLB_1_M8_8"
"M8_2","f","M","17/05/22","M8",0.114583333,0.114583333,0,0.671875,"4",1,"na",2,9.62,"22/06/22",4,6,"23/06/22",9,0,"4","2","18/07/22","12.96",2,"4",7,0,382,"2",2,39.56,87.2,28.2,28.68,264.527410247385,7.08,7.2,7.44,7.8,7.96,18,15,16,10,3.12,4,42.5360217317112,31.12,101.566222681598,10.08,57.8875722533463,2,"DLB_2_M8_2"
"M8_3","m","M","17/05/22","M8",0.114583333,0.114583333,0,0.671875,"5",1,"na",0,8.4,"22/06/22",3,5,"23/06/22",6,4,"9","0","18/07/22","13.17",8,"7",1,0,384,"2",3,26.68,49.52,22.88,23.04,152.958997983983,23.92,24.04,32.44,33.84,33.88,7,3,3,4,0.72,3,20.3906850259039,13.56,48.3787415408294,11.56,15.3685651640693,1,"DLB_2_M8_3"
"M8_3","m","M","17/05/22","M8",0.114583333,0.114583333,0,0.671875,"5",1,"na",0,8.4,"22/06/22",3,5,"23/06/22",6,4,"9","0","18/07/22","13.17",8,"7",1,0,161,"1",3,123.52,146.12,114.48,105.84,830.351684245922,1.92,2.28,2.72,5.68,5.72,23,14,13,11,3.64,8,98.3285161213769,89.92,384.986908773013,28.6,139.332836220056,36,"DLB_1_M8_3"
